DataFormatada,Ta (max)(ºC),Ta (med)(ºC),Ta (min)(ºC)
2016/02/16,28.82,22.92,16.99
2016/02/17,29.59,24.46,18.28
2016/02/18,29.28,24.14,19.16
2016/02/19,30.06,24.3,19.43
2016/02/20,29.47,23.94,19.82
2016/02/21,30.15,24.91,18.43
2016/02/22,30.55,25.52,19.75
2016/02/23,30.93,25.58,19.43
2016/02/24,31.79,26.49,20.66
2016/02/25,31.8,26.23,21.78
2016/02/26,31.07,25.9,21.5
2016/02/27,33.1,27.07,20.97
2016/02/28,33.04,27.25,20.71
2016/02/29,34.45,27.78,21.15
2016/03/01,34.01,27.81,22
2016/03/02,33.29,27.38,20.94
2016/03/03,33.79,27.37,20.8
2016/03/04,34.38,28.54,21.5
2016/03/05,33.92,28.64,24.28
2016/03/06,34.55,28.55,22.45
2016/03/07,34.11,28.08,22.51
2016/03/08,33.19,27.37,23.11
2016/03/09,34.14,27.94,23.83
2016/03/10,34.18,28.23,23.16
2016/03/11,35.26,28.74,22.68
2016/03/12,33.97,28.67,23.77
2016/03/13,34.66,28.67,23.1
2016/03/14,34.43,28.4,22.1
2016/03/15,34.56,28.17,21.56
2016/03/16,34.64,28.65,22.84
2016/03/17,33.89,28.55,22.89
2016/03/18,33.74,28.35,24.32
2016/03/19,35.39,29.16,24.44
2016/03/20,34.44,28.8,24.66
2016/03/21,34.18,28.07,23.73
2016/03/22,35,28.76,24.41
2016/03/23,35.97,30.29,25.29
2016/03/24,34.71,29.13,24.63
2016/03/25,34.69,28.79,22.59
2016/03/26,35.48,28.77,23.17
2016/03/27,34.84,29.25,24.65
2016/03/28,35.29,28.73,22.45
2016/03/29,35.46,29.29,22.49
2016/03/30,30.98,24.77,20.06
2016/03/31,33.35,27.01,21.54
2016/04/01,33.11,27.31,21.52
2016/04/02,32.59,27.06,22.58
2016/04/03,34.29,27.61,21.82
2016/04/04,33.88,27.91,22.56
2016/04/05,32.19,25.82,22.38
2016/04/06,34.32,27.79,23.23
2016/04/07,34.37,27.99,22.42
2016/04/08,35.15,28.19,22.65
2016/04/09,36.28,29.39,21.27
2016/04/10,33.05,28.44,23.17
2016/04/11,34.78,29,23.85
2016/04/12,34.82,28.6,24.07
2016/04/13,34.56,28.14,21.31
2016/04/14,28.61,25.75,21.62
2016/04/15,34.53,27.71,20.98
2016/04/16,33.41,28.09,22.4
2016/04/17,33.68,28.18,22.98
2016/04/18,30.55,27.29,22.54
2016/04/19,34,27.42,20.36
2016/04/20,33.76,27.21,21.23
2016/04/21,33.1,27.21,22.06
2016/04/22,33.9,27.88,21.6
2016/04/23,34.43,27.86,22.71
2016/04/24,34.07,27.35,22.13
2016/04/25,34.24,28.31,23.61
2016/04/26,35.44,28.18,22.14
2016/04/27,35.95,29.31,23.14
2016/04/28,35.9,30.05,23.88
2016/04/29,34.74,29.19,24.16
2016/04/30,34.42,28.3,23.72
2016/05/01,35.49,28.67,21.76
2016/05/02,34.74,28.68,22.72
2016/05/03,30.14,26.9,24.22
2016/05/04,33.39,27.23,21.53
2016/05/05,33.49,27.05,19.72
2016/05/06,33.54,27.92,22.67
2016/05/07,33.33,27.44,22.31
2016/05/08,33.27,27.04,19.84
2016/05/09,null,null,null
2016/05/10,null,null,null
2016/05/11,null,null,null
2016/05/12,null,null,null
2016/05/13,34.48,27.23,21.17
2016/05/14,34.58,27.58,20.69
2016/05/15,32.24,27.24,22.46
2016/05/16,30.98,26.18,21.35
2016/05/17,35.39,28.12,21.06
2016/05/18,34.8,28.28,21.39
2016/05/19,34.47,27.37,21.66
2016/05/20,32.31,26.53,20.6
2016/05/21,32.67,26.23,18.5
2016/05/22,34.04,26.75,21.01
2016/05/23,34.32,27.68,19.95
2016/05/24,33.06,27.63,24.3
2016/05/25,26.42,22.3,19.31
2016/05/26,28.36,22.33,17.68
2016/05/27,29.58,23.3,17.31
2016/05/28,31.73,25.81,19.49
2016/05/29,32.11,25.7,18.43
2016/05/30,28.65,24.9,22.11
2016/05/31,31.05,25.21,19.76
2016/06/01,33.08,25.41,17.86
2016/06/02,33.51,25.51,18.31
2016/06/03,33.26,26.17,19.02
2016/06/04,34.93,28.61,23.24
2016/06/05,33.77,27.48,22.49
2016/06/06,33.53,26.61,19.92
2016/06/07,34.01,25.83,17.89
2016/06/08,35.43,26.92,17.42
2016/06/09,34.04,26.9,21.22
2016/06/10,32.88,25.82,19.87
2016/06/11,33.49,25.59,18.11
2016/06/12,32.61,26.06,19.5
2016/06/13,32.35,26.1,19.49
2016/06/14,31.02,25.01,20.01
2016/06/15,28.66,23.79,18.21
2016/06/16,29.37,24.34,19.75
2016/06/17,26.13,23.52,21.15
2016/06/18,29.67,23.77,18.59
2016/06/19,30.63,23.57,15.64
2016/06/20,30.46,23.76,15.11
2016/06/21,30.83,24.29,17.66
2016/06/22,28.11,23.46,19.14
2016/06/23,31.02,24.48,18.3
2016/06/24,29.99,23.96,16.46
2016/06/25,30.21,24.14,19.88
2016/06/26,29.43,22.63,16.88
2016/06/27,27.39,22.52,15.85
2016/06/28,29.62,23.44,17.35
2016/06/29,30.76,24.71,19.53
2016/06/30,30.72,24.92,19.07
2016/07/01,29.72,24.1,19.27
2016/07/02,28.21,23.87,19.75
2016/07/03,29.66,24.77,18.89
2016/07/04,30.1,24.71,18.09
2016/07/05,30.7,24.37,19.48
2016/07/06,29.69,24.24,20.28
2016/07/07,32.27,25.76,19.52
2016/07/08,32.36,25.09,18.72
2016/07/09,31.63,25.52,20.06
2016/07/10,30.73,24.26,18.94
2016/07/11,31.69,24.9,20.5
2016/07/12,31.52,24.77,18.77
2016/07/13,32.17,25.24,18.7
2016/07/14,31.72,25.56,19.65
2016/07/15,31.64,25.18,17.63
2016/07/16,32.28,24.24,15.94
2016/07/17,33.38,24.84,17.33
2016/07/18,34.8,26.68,18.5
2016/07/19,32.38,25.63,19.09
2016/07/20,31.46,24.94,17.49
2016/07/21,31.24,24.65,15.41
2016/07/22,32.04,25.44,18.22
2016/07/23,30.86,24.74,17.43
2016/07/24,31.43,24.96,17.99
2016/07/25,30.31,24.4,17.94
2016/07/26,30.69,24.56,18.26
2016/07/27,31.11,24.4,14.83
2016/07/28,31.17,24.87,17.74
2016/07/29,29.73,23.14,17.27
2016/07/30,29.87,24.14,18.62
2016/07/31,30.74,24.3,18.13
2016/08/01,29.19,23.18,18.49
2016/08/02,29.11,23.38,16.44
2016/08/03,30.63,24.29,15.78
2016/08/04,30.92,24.13,16.6
2016/08/05,30.83,24.46,17.51
2016/08/06,31.64,24.88,17.64
2016/08/07,32.52,24.4,17.51
2016/08/08,32.28,25.32,19.23
2016/08/09,33.3,25.55,18.82
2016/08/10,33.99,26.26,18.56
2016/08/11,33.28,26.55,19.99
2016/08/12,32.05,25.56,18.68
2016/08/13,32.45,25.74,17.95
2016/08/14,32.45,26,18.39
2016/08/15,34.02,28.4,21.91
2016/08/16,34.2,26.36,19.44
2016/08/17,34.18,26.96,16.7
2016/08/18,34.72,27.56,20.55
2016/08/19,32.58,26.11,19.18
2016/08/20,32.42,26.23,22.58
2016/08/21,33.38,25.33,20.03
2016/08/22,36.79,27.61,17.16
2016/08/23,33.12,26.91,20.11
2016/08/24,30.76,25.52,19.24
2016/08/25,29.16,24.27,19.32
2016/08/26,29.04,23.52,17.46
2016/08/27,30.19,24.49,17.34
2016/08/28,31.35,25.46,19.5
2016/08/29,31.6,25.38,19.16
2016/08/30,33.39,26.69,20.3
2016/08/31,30.8,26.27,22.09
2016/09/01,31.99,25.73,19.12
2016/09/02,32.52,26.27,20.31
2016/09/03,32.74,26.17,20.16
2016/09/04,31.95,25.32,19.12
2016/09/05,31.52,25.69,21.36
2016/09/06,32.85,26.3,21.01
2016/09/07,32.92,26.41,20.45
2016/09/08,33.79,26.9,20.6
2016/09/09,33.13,26.19,18.67
2016/09/10,32.55,26.31,20.89
2016/09/11,32.69,26.08,18.62
2016/09/12,32.66,26.84,21.43
2016/09/13,33.25,26.46,19.75
2016/09/14,33.11,26.92,20.05
2016/09/15,35.08,27.08,19.79
2016/09/16,35.93,28.84,21.72
2016/09/17,34.12,27.93,23.58
2016/09/18,32.29,26.59,20.73
2016/09/19,33.96,26.08,19.67
2016/09/20,35.87,27.17,20.01
2016/09/21,37.82,29.45,22.16
2016/09/22,33.41,28.06,22.71
2016/09/23,33.67,27.83,22.87
2016/09/24,33.31,27.54,23.13
2016/09/25,35.45,28.38,20.57
2016/09/26,34.91,28.48,22.25
2016/09/27,35.23,28.72,23.08
2016/09/28,34.34,28.3,23.01
2016/09/29,31.55,27.07,23.64
2016/09/30,35.27,28.36,21.74
2016/10/01,35.2,29.27,23.23
2016/10/02,34.64,27.99,21.59
2016/10/03,34.63,28.08,21.32
2016/10/04,34.43,26.95,21.9
2016/10/05,36.43,28.15,21.33
2016/10/06,34.75,29.92,23.56
2016/10/07,31.24,25.19,17.75
2016/10/08,36.65,28.2,23.24
2016/10/09,36.42,29,22.72
2016/10/10,34.66,28.33,22.2
2016/10/11,33.27,27.33,20.87
2016/10/12,31.76,25.84,21.45
2016/10/13,34.3,27.15,20.48
2016/10/14,33.64,28.08,23.32
2016/10/15,33.35,27.06,21.32
2016/10/16,34.65,27.87,21.54
2016/10/17,35.32,27.95,22.95
2016/10/18,35.75,28.31,22.61
2016/10/19,35.45,29.14,21.61
2016/10/20,34.39,28.09,22.74
2016/10/21,34.65,28.51,22.72
2016/10/22,35.06,29.13,23.64
2016/10/23,34.26,28,23.8
2016/10/24,33.65,27.36,22.29
2016/10/25,35.01,28.36,21.4
2016/10/26,35.68,28.37,22.06
2016/10/27,35.22,27.9,21.79
2016/10/28,37.3,29.14,21.41
2016/10/29,37.8,30.2,22.71
2016/10/30,35.11,28.92,24.28
2016/10/31,34.76,28.36,21.78
2016/11/01,34.78,28.69,23.78
2016/11/02,35.07,28.29,21.8
2016/11/03,34.4,27.82,21.57
2016/11/04,34.76,28.55,23.08
2016/11/05,34.1,27.96,21.32
2016/11/06,34.74,28.1,22.46
2016/11/07,34,27.97,23.48
2016/11/08,35.3,28.58,22.15
2016/11/09,34.59,28.53,22.85
2016/11/10,34.57,28.74,23.27
2016/11/11,35.63,29.56,23.65
2016/11/12,35.7,29.73,24.97
2016/11/13,34.84,28.76,23.97
2016/11/14,35.02,28.83,23.4
2016/11/15,35.24,29.82,25.2
2016/11/16,35.35,27.64,24
2016/11/17,35.53,28.29,22.39
2016/11/18,36.34,29.73,23.97
2016/11/19,35.36,29.37,24.19
2016/11/20,33.12,27.59,23.73
2016/11/21,32.31,27.35,23.45
2016/11/22,34.63,27.86,23.22
2016/11/23,37.53,29.9,23.65
2016/11/24,38.56,30.58,24.05
2016/11/25,37.82,31.07,24.1
2016/11/26,35.65,28.8,21.53
2016/11/27,36.46,29.23,22.22
2016/11/28,35.83,28.97,23.07
2016/11/29,37.25,29.3,22.39
2016/11/30,36.66,29.4,23.25
2016/12/01,36.81,30.45,25.25
2016/12/02,34.67,28.33,24.16
2016/12/03,36.15,29.49,23.77
2016/12/04,37.56,30.35,24.18
2016/12/05,38.24,30.51,21.74
2016/12/06,38.6,31.32,23.69
2016/12/07,38.67,31.38,24.15
2016/12/08,37.8,30.85,26.28
2016/12/09,36.46,29.67,23.67
2016/12/10,36.81,30.29,24.95
2016/12/11,37.08,30.89,25.86
2016/12/12,38.38,31.76,27.17
2016/12/13,31.45,27.24,22.8
2016/12/14,35.91,27.79,19.76
2016/12/15,35.75,29.08,23.96
2016/12/16,31.74,26.76,21.34
2016/12/17,33.2,25.96,22.22
2016/12/18,30.57,25.88,21.07
2016/12/19,31.49,26.48,22.55
2016/12/20,33.32,27.69,22.77
2016/12/21,33.4,28.03,22.68
2016/12/22,34.21,28.54,22.47
2016/12/23,33.02,27.88,22.35
2016/12/24,34.48,28.36,21.73
2016/12/25,35.1,28.1,22.64
2016/12/26,36.14,29.3,23.99
2016/12/27,36.26,30.15,23.89
2016/12/28,33.64,28.6,23.15
2016/12/29,34.19,28.77,23.52
2016/12/30,35.02,28.75,22.86
2016/12/31,35.24,28.78,22.48
2017/01/01,36.13,29.41,22.51
2017/01/02,37.52,30.16,23.18
2017/01/03,36.13,29.77,23.44
2017/01/04,36.4,29.49,23.51
2017/01/05,35.28,29.11,23.97
2017/01/06,34.69,27.97,21.26
2017/01/07,36.26,29.05,22.11
2017/01/08,35.41,28.53,21.72
2017/01/09,36.6,28.92,22.84
2017/01/10,36.8,29.95,23.64
2017/01/11,35.41,29.4,25.55
2017/01/12,37.12,28.87,22.84
2017/01/13,35.27,29.05,23.44
2017/01/14,35.54,28.73,22.25
2017/01/15,35.74,29.37,23.77
2017/01/16,35.74,29.2,22.98
2017/01/17,36.06,29.37,22.11
2017/01/18,36.2,29.79,23.9
2017/01/19,34.75,28.83,23.44
2017/01/20,36.46,29.49,22.38
2017/01/21,36.2,29.54,23.64
2017/01/22,35.94,29.32,23.51
2017/01/23,37.34,30.98,24.63
2017/01/24,36.14,30.03,24.3
2017/01/25,34.62,28.63,24.29
2017/01/26,36.47,29.19,22.51
2017/01/27,34.88,29.15,23.31
2017/01/28,36.27,29.5,23.77
2017/01/29,36,29.16,22.84
2017/01/30,35.93,28.98,22.45
2017/01/31,36.59,30.11,23.18
2017/02/01,36.86,29.1,23.71
2017/02/02,35.41,28.52,24.1
2017/02/03,36.6,29.55,24.23
2017/02/04,37.06,30.39,24.29
2017/02/05,37.13,30.07,23.31
2017/02/06,37.59,30.28,23.57
2017/02/07,36.99,30.04,24.96
2017/02/08,36.6,29.13,22.51
2017/02/09,null,null,null
2017/02/10,null,null,null
2017/02/11,null,null,null
2017/02/12,null,null,null
2017/02/13,null,null,null
2017/02/14,null,null,null
2017/02/15,null,null,null
2017/02/16,null,null,null
2017/02/17,null,null,null
2017/02/18,32.26,27.29,23.34
2017/02/19,35.29,28.85,23.41
2017/02/20,35.81,28.53,20.55
2017/02/21,34.9,25.02,18.49
2017/02/22,34.65,30.98,27.24
2017/02/23,34.84,28.65,22.47
2017/02/24,35.75,29.26,23.34
2017/02/25,35.34,29.29,23.51
2017/02/26,35.61,29.42,23.81
2017/02/27,37,29.67,23.92
2017/02/28,34.58,29.29,24.86
2017/03/01,34.28,28.6,25.36
2017/03/02,35.19,28.52,22.74
2017/03/03,34.48,27.84,22.84
2017/03/04,36.01,28.92,22.97
2017/03/05,36.18,29.15,23.04
2017/03/06,36.42,31.27,24.56
2017/03/07,35.98,30.02,24.35
2017/03/08,34.61,29.31,25.6
2017/03/09,34.81,29.27,24.99
2017/03/10,36.15,29.31,23.01
2017/03/11,35.22,29.24,22.4
2017/03/12,32.46,27.56,24.49
2017/03/13,35.02,28.85,23.98
2017/03/14,34.34,28.66,24.12
2017/03/15,34.55,27.77,23.38
2017/03/16,36.06,29.04,24.25
2017/03/17,36.12,26.98,22.7
2017/03/18,29.91,25.18,21.49
2017/03/19,36.12,28.98,22.53
2017/03/20,36.65,29.42,22.94
2017/03/21,36.72,29.74,23.38
2017/03/22,35.88,29.49,23.85
2017/03/23,35.59,29.05,23.92
2017/03/24,35.21,28.77,22.87
2017/03/25,36.25,29.63,23.24
2017/03/26,36.92,30.19,22.3
2017/03/27,37.49,30.64,23.78
2017/03/28,37.73,30.63,24.12
2017/03/29,36.62,30,22.8
2017/03/30,32.9,25.28,21.62
2017/03/31,33.4,24.93,19.4
2017/04/01,29.42,23.96,20.61
2017/04/02,31.62,24.27,19
2017/04/03,34.31,26.8,21.62
2017/04/04,34.28,27.89,21.15
2017/04/05,34.14,27.91,22.94
2017/04/06,35.15,28.38,22.7
2017/04/07,34.51,27.65,21.89
2017/04/08,34.51,28.34,22.1
2017/04/09,33.94,27.66,23.51
2017/04/10,34.71,28.9,23.31
2017/04/11,34.24,29.58,25.3
2017/04/12,35.52,29.74,23.65
2017/04/13,35.05,28.89,25.57
2017/04/14,33.1,27.59,23.78
2017/04/15,33.01,27.47,22.23
2017/04/16,33.67,27.72,22.67
2017/04/17,34.55,28.24,23.17
2017/04/18,36.28,28.99,20.45
2017/04/19,34.51,28.69,22.8
2017/04/20,32.5,27.49,22.77
2017/04/21,32.9,27.17,22.8
2017/04/22,35.75,27.98,20.48
2017/04/23,36.25,29,22.9
2017/04/24,35.15,28.89,23.95
2017/04/25,34.78,28.4,22.16
2017/04/26,35.02,28.48,22.8
2017/04/27,35.62,29.16,22.9
2017/04/28,35.45,29.32,23.07
2017/04/29,34.31,27.88,21.32
2017/04/30,31.8,26.9,23.98
2017/05/01,30.8,25.87,21.13
2017/05/02,32.13,25.71,19.12
2017/05/03,33.64,27.26,22.47
2017/05/04,30.83,26.39,21.73
2017/05/05,31.86,29.06,25.13
2017/05/06,34.31,27,17.57
2017/05/07,33.94,27.2,20.72
2017/05/08,34.58,27.89,21.52
2017/05/09,34.34,27.94,21.63
2017/05/10,34.68,28.71,24.05
2017/05/11,34.68,28.65,23.48
2017/05/12,33.13,27.42,22.14
2017/05/13,33.74,26.88,21.02
2017/05/14,33.47,26.64,21.94
2017/05/15,35.69,27.77,21
2017/05/16,37.13,29.43,22.34
2017/05/17,35.89,29.81,23.34
2017/05/18,33.87,28.46,24.76
2017/05/19,29.62,26.23,23.31
2017/05/20,33.37,27.08,21.86
2017/05/21,31.78,26.93,23.01
2017/05/22,32.41,27.21,23.14
2017/05/23,null,null,null
2017/05/24,null,null,null
2017/05/25,30.83,26.84,23.61
2017/05/26,31.73,26.04,21.33
2017/05/27,30.23,25.49,21.63
2017/05/28,29.48,24.82,21.73
2017/05/29,29.65,25.01,21.44
2017/05/30,31.39,24.96,17.34
2017/05/31,29.35,25.13,20.85
2017/06/01,30.8,24.15,20.79
2017/06/02,32.63,25.78,20.13
2017/06/03,32.2,26.18,20.83
2017/06/04,31.57,25.17,20.73
2017/06/05,31.44,25.3,18.31
2017/06/06,31.47,25.42,18.07
2017/06/07,32.07,25.95,21.03
2017/06/08,32.13,25.68,18.34
2017/06/09,32.07,25.9,21.11
2017/06/10,34.31,26.1,19.35
2017/06/11,34.07,27.56,20.47
2017/06/12,32.87,26.64,20.26
2017/06/13,31.07,24.24,20.59
2017/06/14,29.75,23.84,19.25
2017/06/15,31.27,24.83,16.34
2017/06/16,28.4,22.86,19.59
2017/06/17,31.03,24.03,18.75
2017/06/18,28.19,22.07,17.7
2017/06/19,27.25,20.53,16.42
2017/06/20,28.24,21.6,15.42
2017/06/21,27.45,21.99,15.85
2017/06/22,29.18,23.65,18.65
2017/06/23,28.51,23.47,18.95
2017/06/24,27.92,23.26,19.08
2017/06/25,29.35,23.64,20.09
2017/06/26,28.43,23.35,17.75
2017/06/27,29.65,23.74,18.51
2017/06/28,30.39,24.28,18.68
2017/06/29,29.66,22.88,14.82
2017/06/30,28.05,22.3,19.05
2017/07/01,27.49,22.73,19.72
2017/07/02,28.58,24.15,18.91
2017/07/03,28.09,22.77,17.57
2017/07/04,24.42,21.08,16.93
2017/07/05,25.94,21.98,17.7
2017/07/06,28.31,23.06,17.68
2017/07/07,25.23,22.68,18.88
2017/07/08,26.48,21.32,16.91
2017/07/09,27.01,22.27,18.21
2017/07/10,29.05,23.4,18.01
2017/07/11,27.12,22.43,19.15
2017/07/12,29.38,22.98,15.56
2017/07/13,28.03,23.3,18.01
2017/07/14,28.92,21.99,13.74
2017/07/15,29.57,22.57,17.14
2017/07/16,29.72,23.29,17.18
2017/07/17,29.92,22.83,15.8
2017/07/18,29.08,22.23,16.37
2017/07/19,30.09,23.57,15.77
2017/07/20,27.89,23.7,20.4
2017/07/21,null,null,null
2017/07/22,null,null,null
2017/07/23,null,null,null
2017/07/24,29.2,24.89,21.14
2017/07/25,29.6,23.47,16.57
2017/07/26,29.18,23.26,16.45
2017/07/27,29.25,23.85,17.98
2017/07/28,29.52,23.95,17.97
2017/07/29,30.12,24.3,18.85
2017/07/30,27.49,21.46,17.16
2017/07/31,28.98,21.83,15.88
2017/08/01,30.19,23.23,16.77
2017/08/02,30.76,24.68,18.95
2017/08/03,31.87,25.19,20.3
2017/08/04,34.01,25.89,16.91
2017/08/05,34.45,26.52,17.04
2017/08/06,31.37,25.64,19.66
2017/08/07,30.06,24.44,20.57
2017/08/08,30.66,24.22,18.38
2017/08/09,32.47,25.06,19.35
2017/08/10,33.57,25.52,18.09
2017/08/11,33.11,26.2,19.76
2017/08/12,32.24,26,20.16
2017/08/13,32.1,25.36,17.64
2017/08/14,30.73,24.23,18.65
2017/08/15,31.47,24.24,15.66
2017/08/16,31.7,24.43,19.82
2017/08/17,32.37,25.59,20.09
2017/08/18,32.64,26.04,20.53
2017/08/19,32.67,26.02,21.54
2017/08/20,31.44,25.19,21.14
2017/08/21,32.57,26.17,20.77
2017/08/22,30.33,25.21,20.23
2017/08/23,31.07,23.98,19.66
2017/08/24,28.25,23.22,19.18
2017/08/25,30.12,24.32,19.76
2017/08/26,31.51,24.29,17.77
2017/08/27,30.93,24.21,17.87
2017/08/28,31.94,25.14,17.68
2017/08/29,32.71,25.58,18.11
2017/08/30,32.31,25.9,19.69
2017/08/31,33.54,26.31,19.05
2017/09/01,32.57,26.02,20.09
2017/09/02,31.91,25.06,18.75
2017/09/03,30.43,23.91,18.22
2017/09/04,22.1,18.01,14.53
2017/09/05,24.82,18.82,14.43
2017/09/06,28.48,20.2,14.63
2017/09/07,28.82,22.97,16.86
2017/09/08,30.93,24.93,20.09
2017/09/09,30.83,24.77,19.22
2017/09/10,30.56,24.73,19.65
2017/09/11,30.53,23.81,18.04
2017/09/12,30.5,22.73,16.42
2017/09/13,30.33,23.6,19.82
2017/09/14,30.93,24.4,19.32
2017/09/15,31.24,24.35,17.23
2017/09/16,30.97,24.22,17.5
2017/09/17,31.91,25.51,20.53
2017/09/18,null,null,null
2017/09/19,null,null,null
2017/09/20,null,null,null
2017/09/21,null,null,null
2017/09/22,null,null,null
2017/09/23,30.39,23.42,17.34
2017/09/24,32.67,24.52,17.88
2017/09/25,31.98,24.22,18.71
2017/09/26,32.17,25.44,19.56
2017/09/27,32.91,26.51,21.21
2017/09/28,32.54,26.98,21.54
2017/09/29,33.01,26.69,20.59
2017/09/30,33.81,26.68,20.53
2017/10/01,35.93,27.62,18.88
2017/10/02,35.08,27.94,20.53
2017/10/03,35.55,30.88,25.47
2017/10/04,34.08,29.41,24.21
2017/10/05,34.24,27.2,20.36
2017/10/06,34.69,26.9,21.7
2017/10/07,33.76,26.58,22.29
2017/10/08,32.72,26.36,19.76
2017/10/09,34.54,26.98,20.2
2017/10/10,34.86,27.54,22.02
2017/10/11,33.77,27,21.24
2017/10/12,34.77,27.2,22.05
2017/10/13,35.18,27.58,20.71
2017/10/14,35.78,28.27,21.41
2017/10/15,36.56,29.09,23.21
2017/10/16,35.95,28.28,22.14
2017/10/17,34.61,27.37,20.52
2017/10/18,33.78,26.81,21.7
2017/10/19,33.74,26.5,20.55
2017/10/20,34.77,27.97,20.76
2017/10/21,35.79,28.85,23.26
2017/10/22,35.34,28.17,21.3
2017/10/23,35.54,27.8,20.16
2017/10/24,null,null,null
2017/10/25,35.26,28.24,22.69
2017/10/26,null,null,null
2017/10/27,null,null,null
2017/10/28,null,null,null
2017/10/29,null,null,null
2017/10/30,null,null,null
2017/10/31,null,null,null
2017/11/01,37.33,30.1,24.19
2017/11/02,37.14,30.03,25.56
2017/11/03,35.13,27.72,24.09
2017/11/04,35.36,28.74,22.59
2017/11/05,36.42,29.61,22.81
2017/11/06,37.1,32.82,26.56
2017/11/07,35.3,29.02,24.04
2017/11/08,30.1,27.21,24.57
2017/11/09,36.23,29.27,23.35
2017/11/10,36.78,29.46,22.58
2017/11/11,36.77,29.05,22.81
2017/11/12,39.34,31.53,22.82
2017/11/13,37.9,31.06,26
2017/11/14,29.93,25.6,22.57
2017/11/15,35.04,27.58,22.65
2017/11/16,35.38,28.32,22.29
2017/11/17,33.19,25.97,21.34
2017/11/18,36.08,28.32,21.61
2017/11/19,37.05,29.81,23.03
2017/11/20,38.42,30.84,23.71
2017/11/21,37.49,30.11,23.5
2017/11/22,37.62,29.58,23.59
2017/11/23,38.46,31.52,24.47
2017/11/24,37.07,30.13,25.13
2017/11/25,34.97,28.45,23.69
2017/11/26,34.77,28.11,22.76
2017/11/27,36.75,29.47,21.7
2017/11/28,36.87,29.24,22.12
2017/11/29,36.86,29.69,23.17
2017/11/30,36.77,29.76,24.38
2017/12/01,36.32,29.99,25.81
2017/12/02,35.75,29.66,24.47
2017/12/03,37.18,29.96,24.66
2017/12/04,38.08,30.32,24.56
2017/12/05,39.08,31.51,24.64
2017/12/06,39.79,32.32,24.55
2017/12/07,37.73,30.51,24.6
2017/12/08,35.96,30.42,25.27
2017/12/09,35.08,27.53,24.38
2017/12/10,29.38,24.5,21.13
2017/12/11,32.16,26.24,22.03
2017/12/12,37.35,29.77,25.68
2017/12/13,36.41,29.76,25.26
2017/12/14,35.94,29,23.55
2017/12/15,33.63,27.84,22.35
2017/12/16,35.6,28.56,22.74
2017/12/17,35.47,29.07,24.31
2017/12/18,35.54,29.83,24.79
2017/12/19,33.92,28.22,23.28
2017/12/20,34.89,28.57,22.87
2017/12/21,36.18,28.47,22.88
2017/12/22,35.29,29.57,24.18
2017/12/23,37.3,28.27,23.59
2017/12/24,36.09,28.36,22.9
2017/12/25,35.54,28.44,23.85
2017/12/26,36.29,29.19,23.62
2017/12/27,36.1,29.06,23.73
2017/12/28,35.87,29.08,24.16
2017/12/29,37.86,30.95,24.49
2017/12/30,38.19,31.26,25.41
2017/12/31,38,31.08,24.68
2018/01/01,38.86,30.53,24.22
2018/01/02,39.1,31.22,24.03
2018/01/03,37.26,31.02,25.35
2018/01/04,31.82,26.93,21
2018/01/05,29.72,24.35,21.13
2018/01/06,33.1,26.68,22.49
2018/01/07,35.29,28.22,23.33
2018/01/08,34.38,28.38,22.61
2018/01/09,35.33,28.72,23.27
2018/01/10,35.59,29.18,25.04
2018/01/11,31.22,27.16,24.54
2018/01/12,33.75,27.12,22.62
2018/01/13,32,27.62,23.25
2018/01/14,35.04,27.73,23.91
2018/01/15,35.87,29.06,23.41
2018/01/16,34.47,28.49,22.95
2018/01/17,35.75,28.6,22.18
2018/01/18,36,29.21,23.73
2018/01/19,35.69,29.14,24.52
2018/01/20,34.12,28.2,24.09
2018/01/21,36.58,29.54,22.96
2018/01/22,37.41,29.66,22.88
2018/01/23,36.13,29.36,23.46
2018/01/24,35.99,28.86,23.92
2018/01/25,35.31,28.96,23.88
2018/01/26,34.72,27.36,23.5
2018/01/27,34.16,25.62,22.57
2018/01/28,34.85,27.62,23.12
2018/01/29,34.28,28.09,23.54
2018/01/30,35.2,27.87,21.78
2018/01/31,35.68,27.66,22.79
2018/02/01,37.16,29.96,24.23
2018/02/02,36.47,30.18,25.04
2018/02/03,33.33,26.68,23.37
2018/02/04,33.95,26.27,23.12
2018/02/05,35.8,28.08,22.47
2018/02/06,31.96,27.63,24.97
2018/02/07,28.2,25.45,23.14
2018/02/08,35.2,28.25,23.69
2018/02/09,34.12,27.47,23.4
2018/02/10,30.3,24.43,22.13
2018/02/11,31.73,26.26,22.61
2018/02/12,32.15,25.97,20.54
2018/02/13,32.94,26.78,23.34
2018/02/14,33.21,27.28,23.27
2018/02/15,34.17,27.06,23.46
2018/02/16,32.98,27.53,22.73
2018/02/17,34.04,26.51,21.89
2018/02/18,32.94,26.37,22.13
2018/02/19,35.04,28.42,24
2018/02/20,35.63,28.66,24.35
2018/02/21,35.77,29.13,24.57
2018/02/22,31.89,26.09,20.49
2018/02/23,32.76,26.67,23.21
2018/02/24,33.83,27.34,22.39
2018/02/25,35.22,27.71,22.63
2018/02/26,33.95,27.81,22.35
2018/02/27,33.21,27.47,24.08
2018/02/28,35.32,28.18,24.38
2018/03/01,33.84,26.3,22.75
2018/03/02,34.11,27.12,22.18
